"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","true","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,true,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","true"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,true
"false","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
false,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","false","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,false,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","false","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,false,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","false","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,false,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","false","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,false,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","false"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,false
"True","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
True,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","True","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,True,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","True","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,True,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","True","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,True,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","True","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,True,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","True"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,True
"False","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
False,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","False","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,False,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","False","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,False,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","False","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,False,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","False","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,False,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","False"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,False
"None","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
None,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","None","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,None,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","None","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,None,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","None","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,None,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","None","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,None,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","None"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,None
"\","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
\,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","\","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,\,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","\","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,\,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","\","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,\,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","\","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,\,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","\"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,\
"\\","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
\\,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","\\","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,\\,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","\\","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,\\,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","\\","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,\\,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","\\","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,\\,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","\\"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,\\
"0","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
0,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","0","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,0,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","0","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,0,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","0","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,0,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","0","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,0,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","0"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,0
"1","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
1,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","1","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,1,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","1","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,1,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","1","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,1,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","1","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,1,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","1"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,1
"1.00","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
1.00,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","1.00","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,1.00,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","1.00","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,1.00,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","1.00","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,1.00,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","1.00","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,1.00,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","1.00"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,1.00
"$1.00","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
$1.00,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","$1.00","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,$1.00,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","$1.00","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,$1.00,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","$1.00","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,$1.00,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","$1.00","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,$1.00,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","$1.00"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,$1.00
"1/2","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
1/2,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","1/2","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,1/2,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","1/2","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,1/2,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","1/2","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,1/2,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","1/2","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,1/2,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","1/2"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,1/2
"1E2","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
1E2,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","1E2","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,1E2,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","1E2","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,1E2,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","1E2","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,1E2,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","1E2","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,1E2,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","1E2"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,1E2
"1E02","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
1E02,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","1E02","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,1E02,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","1E02","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,1E02,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","1E02","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,1E02,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","1E02","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,1E02,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","1E02"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,1E02
"1E+02","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
1E+02,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","1E+02","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,1E+02,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","1E+02","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,1E+02,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","1E+02","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,1E+02,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","1E+02","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,1E+02,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","1E+02"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,1E+02
"-1","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
-1,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","-1","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,-1,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","-1","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,-1,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","-1","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,-1,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","-1","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,-1,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","-1"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,-1
"-1.00","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
-1.00,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","-1.00","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,-1.00,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","-1.00","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,-1.00,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","-1.00","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,-1.00,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","-1.00","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,-1.00,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","-1.00"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,-1.00
"-$1.00","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
-$1.00,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","-$1.00","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,-$1.00,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","-$1.00","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,-$1.00,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","-$1.00","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,-$1.00,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","-$1.00","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,-$1.00,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","-$1.00"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,-$1.00
"-1/2","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
-1/2,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","-1/2","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,-1/2,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","-1/2","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,-1/2,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","-1/2","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,-1/2,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","-1/2","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,-1/2,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","-1/2"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,-1/2
"-1E2","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
-1E2,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","-1E2","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,-1E2,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","-1E2","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,-1E2,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","-1E2","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,-1E2,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","-1E2","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,-1E2,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","-1E2"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,-1E2
"-1E02","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
-1E02,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","-1E02","joe.bloggs@example.com","joe.jpg","php;rdf","alice;bob;claire"
joe,-1E02,joe.bloggs@example.com,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","-1E02","joe.jpg","php;rdf","alice;bob;claire"
joe,Joe Bloggs,-1E02,joe.jpg,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","-1E02","php;rdf","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,-1E02,php;rdf,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","-1E02","alice;bob;claire"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,-1E02,alice;bob;claire
"joe","Joe Bloggs","joe.bloggs@example.com","joe.jpg","php;rdf","-1E02"
joe,Joe Bloggs,joe.bloggs@example.com,joe.jpg,php;rdf,-1E02
